type_designator,aircraft_group,manufacturer_model,query,source,source_page,file_title,image_url,thumb_url,license_short_name,license_url,artist,credit,width,height,mime,local_path,public_path,sha256,status,reason,identity_status,identity_notes
C208,Cessna,"Cessna, Cessna","""C208"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Grand_Canyon_Airlines_N186GC_On_Approach_for_Boulder_City_Airport_2.jpg,File:Grand Canyon Airlines N186GC On Approach for Boulder City Airport 2.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c0/Grand_Canyon_Airlines_N186GC_On_Approach_for_Boulder_City_Airport_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Grand_Canyon_Airlines_N186GC_On_Approach_for_Boulder_City_Airport_2.jpg/960px-Grand_Canyon_Airlines_N186GC_On_Approach_for_Boulder_City_Airport_2.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Noah Wulf,Own work,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Grand_Canyon_Airlines_N186GC_On_Approach_for_Boulder_City_Airport_2.jpg/960px-Grand_Canyon_Airlines_N186GC_On_Approach_for_Boulder_City_Airport_2.jpg,f67099a26f3954638b0790aa3e00b5477680f5c41509c1edc0bb4fd03aa7f39f,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C310,Cessna,"Cessna, Twin Cessna","""C310"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cessna310JC-FRYZ.jpg,File:Cessna310JC-FRYZ.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Cessna310JC-FRYZ.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Cessna310JC-FRYZ.jpg,Public domain,,Ahunt,Own work,750,563,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/a/a8/Cessna310JC-FRYZ.jpg,1f6360ee3875fe1ba76d82d4cd842cc289097f4494fa3f2ccca148a7863ab2f5,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C310,Cessna,"Cessna, Twin Cessna","""C310"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cessna_310%2C_Concrete%2C_WA_-_Mears_Field_-_Bolan_%26_Son_hangar_01.jpg,"File:Cessna 310, Concrete, WA - Mears Field - Bolan & Son hangar 01.jpg",https://upload.wikimedia.org/wikipedia/commons/7/77/Cessna_310%2C_Concrete%2C_WA_-_Mears_Field_-_Bolan_%26_Son_hangar_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Cessna_310%2C_Concrete%2C_WA_-_Mears_Field_-_Bolan_%26_Son_hangar_01.jpg/960px-Cessna_310%2C_Concrete%2C_WA_-_Mears_Field_-_Bolan_%26_Son_hangar_01.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Joe Mabel,Photo by Joe Mabel,4288,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Cessna_310%2C_Concrete%2C_WA_-_Mears_Field_-_Bolan_%26_Son_hangar_01.jpg/960px-Cessna_310%2C_Concrete%2C_WA_-_Mears_Field_-_Bolan_%26_Son_hangar_01.jpg,2ebfee5956ffce359212f3040acd135a0e591e5f94ee3c70e0789feb23b7056b,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C310,Cessna,"Cessna, Twin Cessna","""C310"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cessna_ditch_DVIDS1111931.jpg,File:Cessna ditch DVIDS1111931.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Cessna_ditch_DVIDS1111931.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Cessna_ditch_DVIDS1111931.jpg,Public domain,,,https://www.dvidshub.net/image/1111931,706,530,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/a/a4/Cessna_ditch_DVIDS1111931.jpg,83426f1dc43af3f5bc29122ea2f96b2b15854400df5d07b11a4e5554c4cf1efe,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C421,Cessna,"Cessna, Twin Cessna","""C421"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cessna_C421_Golden_Eagle_G-BEFT_at_BHX_%2815964679609%29.jpg,File:Cessna C421 Golden Eagle G-BEFT at BHX (15964679609).jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/Cessna_C421_Golden_Eagle_G-BEFT_at_BHX_%2815964679609%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Cessna_C421_Golden_Eagle_G-BEFT_at_BHX_%2815964679609%29.jpg/960px-Cessna_C421_Golden_Eagle_G-BEFT_at_BHX_%2815964679609%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,G B_NZ,Cessna C421 Golden Eagle G-BEFT at BHX,2520,1680,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Cessna_C421_Golden_Eagle_G-BEFT_at_BHX_%2815964679609%29.jpg/960px-Cessna_C421_Golden_Eagle_G-BEFT_at_BHX_%2815964679609%29.jpg,dd9334dc14dd276fb5725958774e15d057206f159e8a2d86d930b4271d262da3,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C421,Cessna,"Cessna, Twin Cessna","""Twin Cessna"" Cessna aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Member_Weener_at_the_Twin_Cessna_Flyers_Convention_%2814448371501%29.jpg,File:Member Weener at the Twin Cessna Flyers Convention (14448371501).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Member_Weener_at_the_Twin_Cessna_Flyers_Convention_%2814448371501%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Member_Weener_at_the_Twin_Cessna_Flyers_Convention_%2814448371501%29.jpg/960px-Member_Weener_at_the_Twin_Cessna_Flyers_Convention_%2814448371501%29.jpg,Public domain,,NTSBgov,Member Weener at the Twin Cessna Flyers Convention,1024,682,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Member_Weener_at_the_Twin_Cessna_Flyers_Convention_%2814448371501%29.jpg/960px-Member_Weener_at_the_Twin_Cessna_Flyers_Convention_%2814448371501%29.jpg,5ee27d89458b7fd654d45eb32b03a07f33b0c284b7d1969e7474e552daee7188,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C550,Cessna,"Cessna, Citation","""C550"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Citation_II_LHR_%285379027460%29.jpg,File:Citation II LHR (5379027460).jpg,https://upload.wikimedia.org/wikipedia/commons/9/9c/Citation_II_LHR_%285379027460%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Citation_II_LHR_%285379027460%29.jpg/960px-Citation_II_LHR_%285379027460%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"John Taggart from Sunbury on Thames, Middlesex",lhr20110122019,2282,1652,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Citation_II_LHR_%285379027460%29.jpg/960px-Citation_II_LHR_%285379027460%29.jpg,f4a18c581e5852fbffffd9b6a16552daa4c334b28f1a73f3f17d8f09c9697be3,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C550,Cessna,"Cessna, Citation","""C550"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:F-GLTK_Cessna_F550_Citation2_C550_%2814095584050%29.jpg,File:F-GLTK Cessna F550 Citation2 C550 (14095584050).jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/F-GLTK_Cessna_F550_Citation2_C550_%2814095584050%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/F-GLTK_Cessna_F550_Citation2_C550_%2814095584050%29.jpg/960px-F-GLTK_Cessna_F550_Citation2_C550_%2814095584050%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Markus Eigenheer from Genève,F-GLTK Cessna F550 Citation2 C550,3574,2144,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/F-GLTK_Cessna_F550_Citation2_C550_%2814095584050%29.jpg/960px-F-GLTK_Cessna_F550_Citation2_C550_%2814095584050%29.jpg,9b8bca115641ed41ba50c70e2621084056843ceb09a141215401259e7ff34cce,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA31,Piper Aircraft,"Piper Aircraft, Navajo","""PA31"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_01.jpg,File:1995 10 02 LFMN PA 31 D IDXQ GA Apron 01.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_01.jpg/960px-1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_01.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Peter Nath,Own work,4267,2613,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_01.jpg/960px-1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_01.jpg,3f09972b6c647f332e6d34333408655b10654acd8d9a16347d983d0739c62c52,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA31,Piper Aircraft,"Piper Aircraft, Navajo","""PA31"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_02.jpg,File:1995 10 02 LFMN PA 31 D IDXQ GA Apron 02.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5f/1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_02.jpg/960px-1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_02.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Peter Nath,Own work,4267,2613,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_02.jpg/960px-1995_10_02_LFMN_PA_31_D_IDXQ_GA_Apron_02.jpg,0c1677f0a8b3f41eb769713dbc4fcd7062e238722d68f026bf8d9b1f7e91c1a7,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA31,Piper Aircraft,"Piper Aircraft, Navajo","""PA31"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Piper_Navajo_PA31-325_N62992_FDK_MD1.jpg,File:Piper Navajo PA31-325 N62992 FDK MD1.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Piper_Navajo_PA31-325_N62992_FDK_MD1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Piper_Navajo_PA31-325_N62992_FDK_MD1.jpg/960px-Piper_Navajo_PA31-325_N62992_FDK_MD1.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Acroterion,Own work,8426,4230,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Piper_Navajo_PA31-325_N62992_FDK_MD1.jpg/960px-Piper_Navajo_PA31-325_N62992_FDK_MD1.jpg,55436d6aa2a038eaed419e6f12efba7237e61695f5efe7161d38cfdac0d9c0ce,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA31,Piper Aircraft,"Piper Aircraft, Navajo","""PA31"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Piper_PA31_ZS-JXK_%286932508845%29.jpg,File:Piper PA31 ZS-JXK (6932508845).jpg,https://upload.wikimedia.org/wikipedia/commons/a/a7/Piper_PA31_ZS-JXK_%286932508845%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Piper_PA31_ZS-JXK_%286932508845%29.jpg/960px-Piper_PA31_ZS-JXK_%286932508845%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Bob Adams from George, South Africa",Piper PA31 ZS-JXK,1280,885,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Piper_PA31_ZS-JXK_%286932508845%29.jpg/960px-Piper_PA31_ZS-JXK_%286932508845%29.jpg,0d5ed2149595ddca4d1be8dc353e3a88a3908356e4e3cfb5d253b524279292df,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA31,Piper Aircraft,"Piper Aircraft, Navajo","""PA31"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sikorsky-S-25-Ilya-Muromets-First-flown-in-March-1916-First-aircraft-in-history-with-a-tail-gunner-position-Imperial_Russian_Air_Service.jpg,File:Sikorsky-S-25-Ilya-Muromets-First-flown-in-March-1916-First-aircraft-in-history-with-a-tail-gunner-position-Imperial Russian Air Service.jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/Sikorsky-S-25-Ilya-Muromets-First-flown-in-March-1916-First-aircraft-in-history-with-a-tail-gunner-position-Imperial_Russian_Air_Service.jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/Sikorsky-S-25-Ilya-Muromets-First-flown-in-March-1916-First-aircraft-in-history-with-a-tail-gunner-position-Imperial_Russian_Air_Service.jpg,Public domain,,Sergei I. Sikorsky with the Igor I. Sikorsky Historical Archives,https://books.google.fr/books?id=eE-trX3XZawC&amp;pg=PA31&amp;lpg=PA31&amp;dq=Ilya+Muromets+The+Sikorsky+Legacy+tail+gunner+position&amp;source=bl&amp;ots=fNdmARhRZx&amp;sig=wka-8HUlQrT_j3hDz9_jLvga3aE&amp;hl=fr&amp;sa=X&amp;ved=0ahUKEwjh2cDQ_dbOAhWHOhQKHdGaAb0Q6AEINTAH#v=onepage&amp;q&amp;f=false,893,546,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/5/54/Sikorsky-S-25-Ilya-Muromets-First-flown-in-March-1916-First-aircraft-in-history-with-a-tail-gunner-position-Imperial_Russian_Air_Service.jpg,96099b5a8c9939e849f4c8f2755aba384e23de8537e1f872bf3356ce812cc169,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA34,Piper Aircraft,"Piper Aircraft, Seneca","""PA34"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:D-GAWO_%288480010762%29.jpg,File:D-GAWO (8480010762).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/D-GAWO_%288480010762%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/D-GAWO_%288480010762%29.jpg/960px-D-GAWO_%288480010762%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Mark Harkin,D-GAWO Uploaded by Dura-Ace,1024,683,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/D-GAWO_%288480010762%29.jpg/960px-D-GAWO_%288480010762%29.jpg,41bb9ba54409c5568421f50c1fbcbe71d8dc7c0f6af59cc597c3ab9f6f03bd04,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA34,Piper Aircraft,"Piper Aircraft, Seneca","""PA34"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Eesti_Lennuakadeemia_360-8.jpg,File:Eesti Lennuakadeemia 360-8.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/Eesti_Lennuakadeemia_360-8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Eesti_Lennuakadeemia_360-8.jpg/960px-Eesti_Lennuakadeemia_360-8.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Lauri Veerde,Eesti Lennuakadeemia,19122,9561,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Eesti_Lennuakadeemia_360-8.jpg/960px-Eesti_Lennuakadeemia_360-8.jpg,169ed9f6e80ab000ad734727a1e39522358977d3337ee627c5c427c24df69b28,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA34,Piper Aircraft,"Piper Aircraft, Seneca","""PA34"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:N1078U_%281%29.jpg,File:N1078U (1).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/N1078U_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/N1078U_%281%29.jpg/960px-N1078U_%281%29.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Designism,Own work,1783,1020,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/N1078U_%281%29.jpg/960px-N1078U_%281%29.jpg,8882e61093ae648f86db0fedbacbcb21b1d4157ac62b1ccbecf79f9601f145db,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA34,Piper Aircraft,"Piper Aircraft, Seneca","""PA34"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:N1078U_%282%29.jpg,File:N1078U (2).jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/N1078U_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/N1078U_%282%29.jpg/960px-N1078U_%282%29.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Designism,Own work,3049,1331,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/N1078U_%282%29.jpg/960px-N1078U_%282%29.jpg,1e63500528b0c0ac6689cb7a30a502739d0c485b11644beb541c321e09f6cc69,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA34,Piper Aircraft,"Piper Aircraft, Seneca","""PA34"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Piper.seneca.pa34.g-elis.bristol.arp.jpg,File:Piper.seneca.pa34.g-elis.bristol.arp.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/Piper.seneca.pa34.g-elis.bristol.arp.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Piper.seneca.pa34.g-elis.bristol.arp.jpg/960px-Piper.seneca.pa34.g-elis.bristol.arp.jpg,Public domain,,,,1000,718,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Piper.seneca.pa34.g-elis.bristol.arp.jpg/960px-Piper.seneca.pa34.g-elis.bristol.arp.jpg,c2a20c20c2c462c038726f51be40c1d357fe5d72be34d01a37fc55024048b5b7,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA46,Piper Aircraft,"Piper Aircraft, Malibu","""PA46"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AERO_Friedrichshafen_2018%2C_Friedrichshafen_%281X7A4256%29.jpg,"File:AERO Friedrichshafen 2018, Friedrichshafen (1X7A4256).jpg",https://upload.wikimedia.org/wikipedia/commons/8/8a/AERO_Friedrichshafen_2018%2C_Friedrichshafen_%281X7A4256%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/AERO_Friedrichshafen_2018%2C_Friedrichshafen_%281X7A4256%29.jpg/960px-AERO_Friedrichshafen_2018%2C_Friedrichshafen_%281X7A4256%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Matti Blume,Own work,6720,4480,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/AERO_Friedrichshafen_2018%2C_Friedrichshafen_%281X7A4256%29.jpg/960px-AERO_Friedrichshafen_2018%2C_Friedrichshafen_%281X7A4256%29.jpg,c66d39e6594655a01e1d80e673fd649bac669ecf91a7b9a58075a91b4c329801,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA46,Piper Aircraft,"Piper Aircraft, Malibu","""PA46"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:EBACE_2019%2C_Le_Grand-Saconnex_%28EB190543%29.jpg,"File:EBACE 2019, Le Grand-Saconnex (EB190543).jpg",https://upload.wikimedia.org/wikipedia/commons/3/38/EBACE_2019%2C_Le_Grand-Saconnex_%28EB190543%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/EBACE_2019%2C_Le_Grand-Saconnex_%28EB190543%29.jpg/960px-EBACE_2019%2C_Le_Grand-Saconnex_%28EB190543%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Matti Blume,Own work,6412,3607,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/EBACE_2019%2C_Le_Grand-Saconnex_%28EB190543%29.jpg/960px-EBACE_2019%2C_Le_Grand-Saconnex_%28EB190543%29.jpg,24524f3ef4887d7068d88d5a1bf557b2a007870110d7a151318155481ce977df,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA46,Piper Aircraft,"Piper Aircraft, Malibu","""PA46"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:EBACE_2023%2C_Le_Grand-Saconnex_%28EB237538%29.jpg,"File:EBACE 2023, Le Grand-Saconnex (EB237538).jpg",https://upload.wikimedia.org/wikipedia/commons/d/d2/EBACE_2023%2C_Le_Grand-Saconnex_%28EB237538%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/EBACE_2023%2C_Le_Grand-Saconnex_%28EB237538%29.jpg/960px-EBACE_2023%2C_Le_Grand-Saconnex_%28EB237538%29.jpg,CC BY-SA,"//commons.wikimedia.org/wiki/File:EBACE_2023,_Le_Grand-Saconnex_(EB237538).jpg",Matti Blume,Own work,5127,3421,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/EBACE_2023%2C_Le_Grand-Saconnex_%28EB237538%29.jpg/960px-EBACE_2023%2C_Le_Grand-Saconnex_%28EB237538%29.jpg,11c43b05876ce3a65064b16d4f1c74f37c0e89ca04b77d2ed2fd9cf7d64e5217,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA46,Piper Aircraft,"Piper Aircraft, Malibu","""PA46"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:EBACE_2023%2C_Le_Grand-Saconnex_%28EB237539%29.jpg,"File:EBACE 2023, Le Grand-Saconnex (EB237539).jpg",https://upload.wikimedia.org/wikipedia/commons/b/b7/EBACE_2023%2C_Le_Grand-Saconnex_%28EB237539%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/EBACE_2023%2C_Le_Grand-Saconnex_%28EB237539%29.jpg/960px-EBACE_2023%2C_Le_Grand-Saconnex_%28EB237539%29.jpg,CC BY-SA,"//commons.wikimedia.org/wiki/File:EBACE_2023,_Le_Grand-Saconnex_(EB237539).jpg",Matti Blume,Own work,5443,3629,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/EBACE_2023%2C_Le_Grand-Saconnex_%28EB237539%29.jpg/960px-EBACE_2023%2C_Le_Grand-Saconnex_%28EB237539%29.jpg,27e9decac6b1dde7ec6e37b9d392985261c7bbe2499252822fb88e3db58ebb36,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
PA46,Piper Aircraft,"Piper Aircraft, Malibu","""PA46"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:PIPER_PA46-310P_MALIBU.jpg,File:PIPER PA46-310P MALIBU.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/PIPER_PA46-310P_MALIBU.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/PIPER_PA46-310P_MALIBU.jpg/960px-PIPER_PA46-310P_MALIBU.jpg,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,user:Stahlkocher,Own work,964,415,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/PIPER_PA46-310P_MALIBU.jpg/960px-PIPER_PA46-310P_MALIBU.jpg,d0158cff3f4ef643713c28d08e8f20b65d8b7b5787372fa051f851b07b0d72df,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
BE36,Beechcraft,"Beechcraft, Bonanza","""BE36"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Beech.bonanza.takeoff.arp.jpg,File:Beech.bonanza.takeoff.arp.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/Beech.bonanza.takeoff.arp.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Beech.bonanza.takeoff.arp.jpg/960px-Beech.bonanza.takeoff.arp.jpg,Public domain,,Arpingstone,Own work,1749,1156,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Beech.bonanza.takeoff.arp.jpg/960px-Beech.bonanza.takeoff.arp.jpg,582b7e9e0850edc109025e496de660d529c14a6c346e35a7671b2cf7477238a0,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
BE36,Beechcraft,"Beechcraft, Bonanza","""BE36"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Beech_A36_Bonanza_36_AN2250386.jpg,File:Beech A36 Bonanza 36 AN2250386.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Beech_A36_Bonanza_36_AN2250386.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Beech_A36_Bonanza_36_AN2250386.jpg/960px-Beech_A36_Bonanza_36_AN2250386.jpg,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.html,Renato Spilimbergo Carvalho,Gallery page http://www.airliners.net/photo/Beech-A36-Bonanza/2250386/L Photo http://cdn-www.airliners.net/aviation-photos/photos/6/8/3/2250386.jpg,1100,816,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Beech_A36_Bonanza_36_AN2250386.jpg/960px-Beech_A36_Bonanza_36_AN2250386.jpg,01a910550a37b942080aba4f7fa200b191b46199fe5cc3fe632aee2f448fd90a,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
